HOME_COUNTY_FIPS,STOP_DATE,STOP_COUNTY_FIPS,VISIT_CT,visit_ct_P8,visit_ct_P5,visit_ct_P3,visit_ct_P1,visit_ct_P05,visit_ct_P01,visit_ct_P005
06067,2019-03-17 00:00:00.000,06037,8,9,16,19,74,40,607,193
06067,2019-03-17 00:00:00.000,06039,2,2,4,0,2,16,0,0
06067,2019-03-17 00:00:00.000,06045,1,1,2,0,0,0,57,0
06067,2019-03-17 00:00:00.000,06047,2,1,1,11,27,50,272,16
06067,2019-03-17 00:00:00.000,06057,4,1,0,1,2,4,787,266
06067,2019-03-17 00:00:00.000,06059,10,9,12,8,31,0,32,59
06067,2019-03-17 00:00:00.000,06061,52,62,66,103,243,528,2050,5311
06067,2019-03-17 00:00:00.000,06065,2,2,1,0,3,1,0,223
06067,2019-03-17 00:00:00.000,06067,532,631,743,957,2160,4095,19851,38408
06067,2019-03-17 00:00:00.000,06075,5,5,6,4,22,47,0,112
06067,2019-03-17 00:00:00.000,06077,10,14,10,12,89,61,647,1686
06067,2019-03-17 00:00:00.000,06081,3,8,11,3,3,50,91,0
06067,2019-03-17 00:00:00.000,06085,3,4,4,1,35,33,0,0
06067,2019-03-17 00:00:00.000,06087,1,4,1,2,21,1,221,0
06067,2019-03-17 00:00:00.000,06089,2,4,1,12,20,43,74,0
06067,2019-03-17 00:00:00.000,06095,4,2,2,8,0,55,186,0
06067,2019-03-17 00:00:00.000,06099,1,1,9,12,0,0,0,0
06067,2019-03-17 00:00:00.000,06111,6,6,1,7,4,13,23,0
06067,2019-03-17 00:00:00.000,06113,6,12,5,8,13,33,228,659
06067,2019-03-17 00:00:00.000,06115,2,6,5,0,0,2,0,238
06067,2019-03-17 00:00:00.000,08031,6,6,8,5,1,1,10,0
06067,2019-03-17 00:00:00.000,15003,1,0,0,3,0,14,0,460
06067,2019-03-17 00:00:00.000,16027,2,1,1,1,0,37,0,0
06067,2019-03-17 00:00:00.000,32003,30,32,35,43,186,106,366,1683
06067,2019-03-17 00:00:00.000,32005,4,4,0,10,17,0,0,230
06067,2019-03-17 00:00:00.000,32031,6,14,7,3,17,21,142,216
06067,2019-03-17 00:00:00.000,34011,3,3,3,8,4,19,188,241
06067,2019-03-17 00:00:00.000,42089,1,3,2,5,0,0,42,0
06067,2019-03-17 00:00:00.000,48029,1,5,0,2,30,14,157,0
06067,2019-03-17 00:00:00.000,48113,1,2,0,3,0,24,19,198
06067,2019-03-17 00:00:00.000,48231,7,5,0,5,5,10,0,0
06067,2019-03-17 00:00:00.000,48453,1,1,0,3,0,0,578,0
06067,2019-03-17 00:00:00.000,53033,6,6,1,7,17,30,163,392
06067,2019-03-18 00:00:00.000,04013,1,1,0,0,0,3,84,335
06067,2019-03-18 00:00:00.000,06001,4,6,3,8,26,8,0,142
06067,2019-03-18 00:00:00.000,06013,1,1,2,0,0,8,32,0
06067,2019-03-18 00:00:00.000,06017,6,4,7,18,37,83,321,436
06067,2019-03-18 00:00:00.000,06021,1,4,1,0,0,0,41,53
06067,2019-03-18 00:00:00.000,06023,3,7,6,4,43,35,51,389
06067,2019-03-18 00:00:00.000,06029,2,1,1,2,0,103,73,0
06067,2019-03-18 00:00:00.000,06037,7,13,6,20,23,21,84,235
06067,2019-03-18 00:00:00.000,06059,7,18,13,28,18,53,124,972
06067,2019-03-18 00:00:00.000,06061,43,54,68,75,147,437,1206,1738
06067,2019-03-18 00:00:00.000,06067,696,741,920,1336,2605,5027,24228,53589
06067,2019-03-18 00:00:00.000,06073,9,10,5,13,30,8,0,169
06067,2019-03-18 00:00:00.000,06075,6,7,9,14,38,4,538,424
06067,2019-03-18 00:00:00.000,06077,22,15,37,38,49,125,677,632
06067,2019-03-18 00:00:00.000,06085,2,1,0,2,3,21,255,59
06067,2019-03-18 00:00:00.000,06095,2,4,3,0,9,31,35,110
06067,2019-03-18 00:00:00.000,06099,1,1,4,1,17,0,68,0
06067,2019-03-18 00:00:00.000,06111,3,2,3,2,8,5,0,211
06067,2019-03-18 00:00:00.000,06113,25,33,20,53,95,116,922,2348
06067,2019-03-18 00:00:00.000,15003,3,4,1,2,36,2,185,100
06067,2019-03-18 00:00:00.000,16001,4,7,3,7,11,56,526,1071
06067,2019-03-18 00:00:00.000,16027,2,7,2,2,11,65,385,467
06067,2019-03-18 00:00:00.000,22033,1,1,3,0,7,12,54,0
06067,2019-03-18 00:00:00.000,32003,4,2,3,5,22,41,17,501
06067,2019-03-18 00:00:00.000,32031,3,6,2,6,11,2,258,402
06067,2019-03-18 00:00:00.000,34001,9,7,8,14,23,81,118,23
06067,2019-03-18 00:00:00.000,48029,7,7,3,6,38,0,0,142
06067,2019-03-18 00:00:00.000,53033,3,4,6,7,16,79,187,636
06067,2019-03-19 00:00:00.000,04013,2,6,1,0,18,0,0,0
06067,2019-03-19 00:00:00.000,06001,1,1,2,2,23,22,0,0
06067,2019-03-19 00:00:00.000,06013,7,7,11,4,44,13,159,946
06067,2019-03-19 00:00:00.000,06017,4,6,3,11,8,5,154,270
06067,2019-03-19 00:00:00.000,06037,1,4,0,5,0,6,0,56
06067,2019-03-19 00:00:00.000,06041,1,1,0,1,0,9,0,4
06067,2019-03-19 00:00:00.000,06059,13,15,11,13,11,31,0,597
06067,2019-03-19 00:00:00.000,06061,50,40,94,89,228,662,1694,3675
06067,2019-03-19 00:00:00.000,06067,689,803,943,1272,2517,4770,25876,45845
06067,2019-03-19 00:00:00.000,06075,9,11,14,17,47,28,391,635
06067,2019-03-19 00:00:00.000,06077,20,18,16,27,48,79,414,2302
06067,2019-03-19 00:00:00.000,06081,6,11,6,12,70,140,453,1704
06067,2019-03-19 00:00:00.000,06087,1,1,11,2,4,0,0,290
06067,2019-03-19 00:00:00.000,06095,4,2,3,12,16,24,228,1299
06067,2019-03-19 00:00:00.000,06097,3,2,0,6,0,55,137,0
06067,2019-03-19 00:00:00.000,06113,30,28,56,36,100,209,1278,2406
06067,2019-03-19 00:00:00.000,06115,1,1,1,0,8,0,0,3
06067,2019-03-19 00:00:00.000,16001,1,1,0,0,16,20,0,0
06067,2019-03-19 00:00:00.000,22033,2,2,6,8,9,0,0,163
06067,2019-03-19 00:00:00.000,32031,1,1,0,0,15,23,94,25
06067,2019-03-19 00:00:00.000,34001,4,4,1,4,1,0,81,16
06067,2019-03-19 00:00:00.000,34013,1,2,2,2,1,23,82,0
06067,2019-03-19 00:00:00.000,36061,1,2,1,1,36,0,66,35
06067,2019-03-19 00:00:00.000,48029,7,10,6,7,0,9,158,296
06067,2019-03-19 00:00:00.000,48227,1,1,1,0,34,55,0,0
06067,2019-03-20 00:00:00.000,06009,1,1,1,0,0,0,44,0
06067,2019-03-20 00:00:00.000,06013,5,8,7,15,1,62,0,108
06067,2019-03-20 00:00:00.000,06017,5,8,2,14,28,83,58,241
06067,2019-03-20 00:00:00.000,06037,1,1,0,7,0,0,100,0
06067,2019-03-20 00:00:00.000,06057,1,0,4,3,0,0,48,78
06067,2019-03-20 00:00:00.000,06059,4,2,6,10,25,0,209,192
06067,2019-03-20 00:00:00.000,06061,46,51,56,81,215,256,882,3827
06067,2019-03-20 00:00:00.000,06067,688,811,954,1233,3072,4706,27131,48506
06067,2019-03-20 00:00:00.000,06071,2,2,1,0,33,26,0,0
06067,2019-03-20 00:00:00.000,06073,1,1,2,0,0,12,110,0
06067,2019-03-20 00:00:00.000,06075,8,5,12,1,55,36,122,428
06067,2019-03-20 00:00:00.000,06077,9,11,8,7,52,27,573,455
06067,2019-03-20 00:00:00.000,06081,1,2,2,4,0,2,0,0
06067,2019-03-20 00:00:00.000,06085,4,4,1,10,5,0,184,13
06067,2019-03-20 00:00:00.000,06087,1,0,0,2,0,18,13,0
06067,2019-03-20 00:00:00.000,06095,6,6,6,15,38,77,67,283
06067,2019-03-20 00:00:00.000,06097,4,5,5,4,3,45,443,1059
06067,2019-03-20 00:00:00.000,06099,1,1,0,1,20,0,30,225
06067,2019-03-20 00:00:00.000,06101,3,2,1,0,17,0,0,266
06067,2019-03-20 00:00:00.000,06111,1,4,2,1,19,0,82,0
06067,2019-03-20 00:00:00.000,06113,34,30,36,52,89,365,934,3187
06067,2019-03-20 00:00:00.000,06115,1,2,2,5,23,6,53,0
06067,2019-03-20 00:00:00.000,19113,1,1,1,0,0,33,300,163
06067,2019-03-20 00:00:00.000,22033,1,0,0,0,0,5,19,0
06067,2019-03-20 00:00:00.000,32031,1,1,1,5,0,17,160,0
06067,2019-03-20 00:00:00.000,35019,4,4,5,0,0,10,0,0
06067,2019-03-20 00:00:00.000,36061,4,3,1,11,16,53,0,365
06067,2019-03-20 00:00:00.000,48029,2,4,6,0,6,9,235,124
06067,2019-03-20 00:00:00.000,49037,1,1,2,4,6,0,164,0
06067,2019-03-20 00:00:00.000,49049,1,2,6,0,0,1,107,0
06067,2019-03-21 00:00:00.000,04013,3,4,5,2,16,59,251,649
06067,2019-03-21 00:00:00.000,06001,1,1,5,1,7,0,0,0
06067,2019-03-21 00:00:00.000,06009,2,4,4,0,9,3,98,1
06067,2019-03-21 00:00:00.000,06013,4,11,17,10,15,18,281,115
06067,2019-03-21 00:00:00.000,06017,6,6,4,13,26,31,70,332
06067,2019-03-21 00:00:00.000,06023,2,1,2,3,26,0,553,890
06067,2019-03-21 00:00:00.000,06029,3,1,5,0,0,35,0,525
06067,2019-03-21 00:00:00.000,06037,8,9,7,11,52,64,181,455
06067,2019-03-21 00:00:00.000,06057,1,1,6,1,0,7,7,0
06067,2019-03-21 00:00:00.000,06061,51,75,91,82,263,482,2256,3023
06067,2019-03-21 00:00:00.000,06067,700,835,898,1226,2738,5555,23569,42588
06067,2019-03-21 00:00:00.000,06071,3,4,4,3,4,12,0,0
06067,2019-03-21 00:00:00.000,06073,11,12,11,15,10,48,63,462
06067,2019-03-21 00:00:00.000,06075,5,4,6,7,4,56,146,0
06067,2019-03-21 00:00:00.000,06077,12,21,9,24,145,85,971,582
06067,2019-03-21 00:00:00.000,06095,8,8,10,7,7,30,74,0
06067,2019-03-21 00:00:00.000,06113,28,34,59,40,62,48,1003,2004
06067,2019-03-21 00:00:00.000,15007,2,2,4,14,15,0,17,276
06067,2019-03-21 00:00:00.000,16001,1,0,0,13,6,5,0,0
06067,2019-03-21 00:00:00.000,19113,1,1,4,0,10,5,0,0
06067,2019-03-21 00:00:00.000,22033,1,1,7,2,2,0,275,0
06067,2019-03-21 00:00:00.000,36061,2,7,3,10,0,16,95,396
06067,2019-03-21 00:00:00.000,41059,1,0,0,0,4,0,98,319
06067,2019-03-21 00:00:00.000,42069,1,2,3,11,1,15,0,113
06067,2019-03-21 00:00:00.000,42079,1,1,1,0,9,0,136,0
06067,2019-03-21 00:00:00.000,48029,2,6,2,6,8,0,299,0
06067,2019-03-21 00:00:00.000,49049,5,5,4,7,0,11,117,0
06067,2019-03-21 00:00:00.000,51107,7,7,8,7,10,15,42,0
06067,2019-03-22 00:00:00.000,06001,4,3,7,14,12,21,26,578
06067,2019-03-22 00:00:00.000,06013,15,19,21,28,46,27,396,672
06067,2019-03-22 00:00:00.000,06017,3,6,2,0,10,29,640,473
06067,2019-03-22 00:00:00.000,06019,3,6,3,3,0,0,0,681
06067,2019-03-22 00:00:00.000,06037,8,4,9,13,37,1,379,1
06067,2019-03-22 00:00:00.000,06041,2,4,0,0,5,13,183,41
06067,2019-03-22 00:00:00.000,06047,1,1,1,2,0,0,0,34
06067,2019-03-22 00:00:00.000,06061,69,86,117,121,180,458,2697,4859
06067,2019-03-22 00:00:00.000,06067,757,909,1010,1307,3117,5652,27793,55233
06067,2019-03-22 00:00:00.000,06073,8,9,7,11,10,59,0,0
06067,2019-03-22 00:00:00.000,06075,11,12,14,9,35,106,425,681
06067,2019-03-22 00:00:00.000,06077,19,26,40,45,50,96,807,1194
06067,2019-03-22 00:00:00.000,06081,2,0,4,4,8,87,116,36
06067,2019-03-22 00:00:00.000,06085,6,6,10,12,45,1,0,199
06067,2019-03-22 00:00:00.000,06087,1,0,1,0,0,0,197,0
06067,2019-03-22 00:00:00.000,06095,10,15,13,9,37,93,111,391
06067,2019-03-22 00:00:00.000,06097,4,6,1,6,23,24,428,358
06067,2019-03-22 00:00:00.000,06099,1,1,0,0,0,0,0,0
06067,2019-03-22 00:00:00.000,06113,27,23,32,50,72,164,537,2034
06067,2019-03-22 00:00:00.000,15007,3,3,7,2,18,2,222,747
06067,2019-03-22 00:00:00.000,19113,1,2,0,0,10,35,0,0
06067,2019-03-22 00:00:00.000,32003,8,8,6,5,31,23,220,182
06067,2019-03-22 00:00:00.000,36061,5,7,6,14,83,76,23,733
06067,2019-03-23 00:00:00.000,04013,3,5,0,15,0,18,198,416
06067,2019-03-23 00:00:00.000,06001,7,6,10,5,44,47,566,960
06067,2019-03-23 00:00:00.000,06005,2,1,5,3,1,0,113,282
06067,2019-03-23 00:00:00.000,06009,3,8,5,8,6,0,0,215
06067,2019-03-23 00:00:00.000,06013,1,1,2,2,1,11,0,203
06067,2019-03-23 00:00:00.000,06017,7,9,21,10,31,115,27,406
06067,2019-03-23 00:00:00.000,06019,2,1,8,10,2,94,440,255
06067,2019-03-23 00:00:00.000,06037,9,11,4,21,7,3,366,567
06067,2019-03-23 00:00:00.000,06039,2,2,2,0,0,0,0,121
06067,2019-03-23 00:00:00.000,06053,3,6,6,5,0,0,0,249
06067,2019-03-23 00:00:00.000,06055,1,2,1,0,0,0,0,149
06067,2019-03-23 00:00:00.000,06061,65,87,91,101,239,618,1715,2445
06067,2019-03-23 00:00:00.000,06067,571,702,748,1106,2798,4809,23009,45544
06067,2019-03-23 00:00:00.000,06071,5,5,5,6,1,52,243,93
06067,2019-03-23 00:00:00.000,06073,1,1,1,8,2,0,45,4
06067,2019-03-23 00:00:00.000,06075,18,28,28,37,50,61,1052,1671
06067,2019-03-23 00:00:00.000,06077,11,12,18,29,30,46,351,664
06067,2019-03-23 00:00:00.000,06081,8,9,9,0,26,41,411,380
06067,2019-03-23 00:00:00.000,06095,18,22,19,58,79,85,240,1367
06067,2019-03-23 00:00:00.000,06101,2,6,0,2,6,17,122,52
06067,2019-03-23 00:00:00.000,06113,10,12,9,39,36,76,448,735
06067,2019-03-23 00:00:00.000,19113,1,0,0,3,3,10,41,0
06067,2019-03-23 00:00:00.000,32003,1,1,1,12,0,6,6,0
06067,2019-03-23 00:00:00.000,34013,4,5,7,3,15,1,13,0
06067,2019-03-24 00:00:00.000,04013,2,0,3,11,17,50,73,382
06067,2019-03-24 00:00:00.000,06001,7,13,5,11,47,21,196,601
06067,2019-03-24 00:00:00.000,06013,10,15,12,23,36,111,685,2218
06067,2019-03-24 00:00:00.000,06017,2,3,5,0,1,96,424,0
06067,2019-03-24 00:00:00.000,06019,2,4,4,5,28,51,0,17
06067,2019-03-24 00:00:00.000,06037,2,2,0,3,0,24,56,0
06067,2019-03-24 00:00:00.000,06047,1,1,0,8,1,0,64,0
06067,2019-03-24 00:00:00.000,06053,6,5,3,8,8,0,197,183
06067,2019-03-24 00:00:00.000,06061,41,67,66,80,141,512,3042,2260
06067,2019-03-24 00:00:00.000,06067,480,570,732,769,2103,3737,15706,33799
06067,2019-03-24 00:00:00.000,06071,3,6,6,11,8,21,616,340
06067,2019-03-24 00:00:00.000,06075,3,2,3,3,0,47,12,511
06067,2019-03-24 00:00:00.000,06077,10,13,12,7,22,50,168,692
06067,2019-03-24 00:00:00.000,06081,2,3,3,0,3,0,0,0
06067,2019-03-24 00:00:00.000,06095,4,4,5,2,24,21,65,241
06067,2019-03-24 00:00:00.000,06099,1,2,2,4,4,30,170,0
06067,2019-03-24 00:00:00.000,06113,10,10,8,12,46,36,932,1378
06067,2019-03-24 00:00:00.000,15007,1,1,0,0,0,4,63,331
06067,2019-03-24 00:00:00.000,16053,1,1,4,4,19,0,0,0
06067,2019-03-24 00:00:00.000,19113,2,2,2,0,0,0,207,0
06067,2019-03-24 00:00:00.000,32007,1,2,2,0,7,5,0,0
06067,2019-03-24 00:00:00.000,32027,1,3,0,11,30,0,0,168
06067,2019-03-24 00:00:00.000,32031,3,1,13,9,31,34,61,860
06067,2019-03-25 00:00:00.000,06001,8,11,6,11,18,87,858,349
06067,2019-03-25 00:00:00.000,06013,1,3,2,1,0,0,48,0
06067,2019-03-25 00:00:00.000,06017,6,7,7,27,47,59,96,458
06067,2019-03-25 00:00:00.000,06019,2,7,6,6,9,13,56,1071
06067,2019-03-25 00:00:00.000,06037,1,1,1,8,4,0,32,207
06067,2019-03-25 00:00:00.000,06057,1,0,7,5,23,15,0,0
06067,2019-03-25 00:00:00.000,06059,2,4,2,0,26,0,0,114
06067,2019-03-25 00:00:00.000,06061,58,54,80,110,336,529,2360,4288
06067,2019-03-25 00:00:00.000,06067,646,766,893,1130,2700,4744,24367,48841
06067,2019-03-25 00:00:00.000,06073,4,9,4,17,67,67,47,802
06067,2019-03-25 00:00:00.000,06075,4,3,6,16,14,71,66,507
06067,2019-03-25 00:00:00.000,06077,26,37,23,45,71,134,1013,2498
06067,2019-03-25 00:00:00.000,06085,3,2,6,2,2,10,583,67
06067,2019-03-25 00:00:00.000,06095,7,5,4,10,32,25,173,789
06067,2019-03-25 00:00:00.000,06097,2,2,1,0,9,58,0,5
06067,2019-03-25 00:00:00.000,06099,1,3,0,1,9,19,0,16
06067,2019-03-25 00:00:00.000,06101,1,0,1,6,0,0,0,429
06067,2019-03-25 00:00:00.000,06111,1,0,0,0,0,0,0,305
06067,2019-03-25 00:00:00.000,06113,28,31,37,41,63,193,1635,2185
06067,2019-03-25 00:00:00.000,16053,1,0,0,2,0,5,0,0
06067,2019-03-25 00:00:00.000,22033,2,6,7,1,7,11,35,81
06067,2019-03-25 00:00:00.000,32031,9,8,9,5,8,30,149,0
06067,2019-03-25 00:00:00.000,49057,1,4,1,3,1,0,69,286
06067,2019-03-26 00:00:00.000,04013,1,2,5,3,0,14,31,201
06067,2019-03-26 00:00:00.000,04027,1,1,3,6,0,3,55,0
06067,2019-03-26 00:00:00.000,06001,2,4,2,0,1,0,0,637
06067,2019-03-26 00:00:00.000,06009,2,3,5,1,23,0,39,105
06067,2019-03-26 00:00:00.000,06013,9,11,10,31,61,124,576,1571
06067,2019-03-26 00:00:00.000,06017,2,2,10,3,12,35,0,0
06067,2019-03-26 00:00:00.000,06037,1,0,10,4,0,54,0,0
06067,2019-03-26 00:00:00.000,06047,3,6,4,0,16,35,0,46
06067,2019-03-26 00:00:00.000,06059,3,2,3,0,20,10,167,1
06067,2019-03-26 00:00:00.000,06061,64,72,85,156,229,362,1686,4390
06067,2019-03-26 00:00:00.000,06067,708,848,993,1234,2907,5258,27739,52449
06067,2019-03-26 00:00:00.000,06073,10,12,21,6,12,66,240,24
06067,2019-03-26 00:00:00.000,06075,10,13,9,10,16,65,297,1563
06067,2019-03-26 00:00:00.000,06077,18,16,16,45,79,110,1579,1121
06067,2019-03-26 00:00:00.000,06081,2,2,2,10,0,0,0,0
06067,2019-03-26 00:00:00.000,06089,6,5,2,9,3,12,11,1633
06067,2019-03-26 00:00:00.000,06095,4,2,0,2,13,3,254,376
06067,2019-03-26 00:00:00.000,06099,1,0,1,1,8,0,0,0
06067,2019-03-26 00:00:00.000,06109,3,5,2,1,8,40,241,495
06067,2019-03-26 00:00:00.000,06111,2,5,4,4,0,26,98,128
06067,2019-03-26 00:00:00.000,06113,28,25,38,43,66,214,329,1124
06067,2019-03-26 00:00:00.000,15007,1,0,1,2,0,14,0,185
06067,2019-03-26 00:00:00.000,32007,1,3,0,0,20,52,0,58
06067,2019-03-26 00:00:00.000,49011,1,0,1,3,0,0,0,0
06067,2019-03-26 00:00:00.000,49035,2,5,0,11,0,4,19,200
06067,2019-03-26 00:00:00.000,49057,1,0,0,8,1,0,0,174
06067,2019-03-27 00:00:00.000,04013,4,5,3,0,15,11,300,121
06067,2019-03-27 00:00:00.000,04015,2,0,5,5,19,50,0,0
06067,2019-03-27 00:00:00.000,04017,1,3,1,3,12,81,0,111
06067,2019-03-27 00:00:00.000,04027,1,4,0,5,0,1,0,62
06067,2019-03-27 00:00:00.000,06001,7,6,16,16,17,39,314,164
06067,2019-03-27 00:00:00.000,06009,1,2,0,9,2,5,0,228
06067,2019-03-27 00:00:00.000,06013,1,1,1,0,8,0,0,0
06067,2019-03-27 00:00:00.000,06017,4,3,5,11,49,16,224,670
06067,2019-03-27 00:00:00.000,06019,1,1,1,0,0,11,0,35
06067,2019-03-27 00:00:00.000,06021,1,2,1,0,8,9,224,0
06067,2019-03-27 00:00:00.000,06037,3,1,2,1,14,14,363,10
06067,2019-03-27 00:00:00.000,06061,64,67,65,111,235,297,3482,5465
06067,2019-03-27 00:00:00.000,06067,654,777,900,1118,3085,4828,22742,47527
06067,2019-03-27 00:00:00.000,06073,18,20,22,14,39,147,9,1385
06067,2019-03-27 00:00:00.000,06075,6,9,8,7,13,35,187,884
06067,2019-03-27 00:00:00.000,06077,9,10,13,9,15,39,193,1439
06067,2019-03-27 00:00:00.000,06081,3,1,6,7,8,47,260,71
06067,2019-03-27 00:00:00.000,06085,2,1,5,1,6,0,39,236
06067,2019-03-27 00:00:00.000,06095,6,2,13,13,6,45,240,284
06067,2019-03-27 00:00:00.000,06097,1,0,7,0,0,0,0,47
06067,2019-03-27 00:00:00.000,06109,1,0,0,8,12,42,0,440
06067,2019-03-27 00:00:00.000,06113,17,25,22,25,79,203,325,2156
06067,2019-03-27 00:00:00.000,19113,2,2,1,14,0,23,372,0
06067,2019-03-27 00:00:00.000,35006,1,0,3,2,0,12,0,153
06067,2019-03-28 00:00:00.000,04013,2,2,4,0,36,13,236,186
06067,2019-03-28 00:00:00.000,06009,2,1,0,6,22,31,0,184
06067,2019-03-28 00:00:00.000,06013,8,7,11,7,34,34,145,558
06067,2019-03-28 00:00:00.000,06017,2,2,6,3,9,111,0,37
06067,2019-03-28 00:00:00.000,06029,3,3,7,0,11,30,123,25
06067,2019-03-28 00:00:00.000,06031,1,0,0,1,0,2,0,220
06067,2019-03-28 00:00:00.000,06037,12,11,16,13,29,10,697,622
06067,2019-03-28 00:00:00.000,06059,3,3,5,5,0,30,0,305
06067,2019-03-28 00:00:00.000,06061,49,48,49,87,305,638,3171,2244
06067,2019-03-28 00:00:00.000,06067,647,773,879,1190,2695,4882,22698,45347
06067,2019-03-28 00:00:00.000,06073,6,3,0,19,10,24,195,401
06067,2019-03-28 00:00:00.000,06075,3,2,8,2,25,28,69,949
06067,2019-03-28 00:00:00.000,06077,16,17,22,19,37,72,207,390
06067,2019-03-28 00:00:00.000,06095,1,2,0,0,9,4,5,385
06067,2019-03-28 00:00:00.000,06097,3,5,4,5,17,21,128,0
06067,2019-03-28 00:00:00.000,06113,27,30,29,79,113,132,1567,2833
06067,2019-03-28 00:00:00.000,06115,3,2,3,0,1,8,70,224
06067,2019-03-28 00:00:00.000,13063,1,0,6,3,5,53,89,0
06067,2019-03-28 00:00:00.000,15007,2,3,1,0,17,3,0,0
06067,2019-03-28 00:00:00.000,15009,1,0,0,0,0,12,0,179
06067,2019-03-28 00:00:00.000,19113,1,0,7,0,4,0,51,0
06067,2019-03-28 00:00:00.000,35001,1,1,1,6,0,0,104,0
06067,2019-03-28 00:00:00.000,35031,4,6,4,6,1,43,256,37
06067,2019-03-28 00:00:00.000,37119,1,1,0,1,15,40,0,171
06067,2019-03-28 00:00:00.000,41005,1,0,1,1,26,49,0,84
06067,2019-03-28 00:00:00.000,41051,2,4,5,0,17,2,31,0
06067,2019-03-29 00:00:00.000,04005,1,3,1,1,0,10,31,0
06067,2019-03-29 00:00:00.000,04013,1,0,9,6,0,36,488,172
06067,2019-03-29 00:00:00.000,04015,1,1,0,0,0,0,257,0
06067,2019-03-29 00:00:00.000,06001,7,2,10,20,73,49,485,417
06067,2019-03-29 00:00:00.000,06009,3,4,6,12,1,0,9,341
06067,2019-03-29 00:00:00.000,06013,16,14,25,44,40,68,272,1157
06067,2019-03-29 00:00:00.000,06017,5,3,11,8,48,97,180,418
06067,2019-03-29 00:00:00.000,06019,1,0,1,3,0,7,0,0
06067,2019-03-29 00:00:00.000,06029,4,2,3,12,26,51,152,319
06067,2019-03-29 00:00:00.000,06037,14,11,23,29,50,77,437,914
06067,2019-03-29 00:00:00.000,06047,2,2,12,14,0,21,164,0
06067,2019-03-29 00:00:00.000,06057,2,1,0,0,6,33,80,1360
06067,2019-03-29 00:00:00.000,06059,3,7,3,1,14,59,103,278
06067,2019-03-29 00:00:00.000,06061,75,88,77,133,288,748,2045,4070
06067,2019-03-29 00:00:00.000,06067,727,939,1077,1313,3230,5462,29417,58528
06067,2019-03-29 00:00:00.000,06071,1,2,0,2,0,0,4,0
06067,2019-03-29 00:00:00.000,06073,4,3,8,22,8,137,512,217
06067,2019-03-29 00:00:00.000,06075,1,1,0,3,0,43,7,875
06067,2019-03-29 00:00:00.000,06077,10,10,24,42,8,84,259,1103
06067,2019-03-29 00:00:00.000,06081,6,6,7,2,27,0,58,275
06067,2019-03-29 00:00:00.000,06085,1,1,0,0,0,0,0,91
06067,2019-03-29 00:00:00.000,06089,4,7,1,8,27,19,64,326
06067,2019-03-29 00:00:00.000,06095,2,4,2,5,14,100,13,73
06067,2019-03-29 00:00:00.000,06099,2,2,5,8,0,0,164,328
06067,2019-03-29 00:00:00.000,06113,25,44,26,22,62,132,1012,3332
06067,2019-03-29 00:00:00.000,13063,3,2,5,5,8,18,0,206
06067,2019-03-29 00:00:00.000,29109,1,1,4,0,1,15,0,358
06067,2019-03-29 00:00:00.000,32031,3,3,5,4,8,13,250,14
06067,2019-03-29 00:00:00.000,35001,2,8,14,6,22,17,127,64
06067,2019-03-29 00:00:00.000,40097,1,1,4,0,0,0,95,0
06067,2019-03-29 00:00:00.000,40115,1,4,0,2,16,0,212,221
06067,2019-03-29 00:00:00.000,41005,3,4,1,7,6,0,165,9
06067,2019-03-30 00:00:00.000,06001,17,17,22,19,39,108,574,1155
06067,2019-03-30 00:00:00.000,06005,1,0,0,4,16,16,0,66
06067,2019-03-30 00:00:00.000,06007,3,4,8,5,0,70,141,812
06067,2019-03-30 00:00:00.000,06011,1,1,3,0,2,21,0,130
06067,2019-03-30 00:00:00.000,06013,12,12,29,38,78,180,536,1110
06067,2019-03-30 00:00:00.000,06017,5,6,6,14,19,17,312,109
06067,2019-03-30 00:00:00.000,06037,20,23,36,36,69,58,252,1070
06067,2019-03-30 00:00:00.000,06053,4,2,5,8,3,30,407,390
06067,2019-03-30 00:00:00.000,06055,7,10,11,16,3,75,173,187
06067,2019-03-30 00:00:00.000,06057,5,7,5,3,6,161,131,437
06067,2019-03-30 00:00:00.000,06059,7,12,4,2,39,7,71,24
06067,2019-03-30 00:00:00.000,06061,61,67,81,112,242,590,2638,3939
06067,2019-03-30 00:00:00.000,06067,651,707,900,1295,2794,6140,27400,53944
06067,2019-03-30 00:00:00.000,06071,1,0,1,0,1,17,0,0
06067,2019-03-30 00:00:00.000,06073,9,11,7,12,42,110,381,188
06067,2019-03-30 00:00:00.000,06075,9,9,11,20,64,83,89,796
06067,2019-03-30 00:00:00.000,06077,18,23,22,37,190,90,819,2070
06067,2019-03-30 00:00:00.000,06081,16,12,16,70,71,123,893,2056
06067,2019-03-30 00:00:00.000,06085,16,24,16,47,44,26,506,1203
06067,2019-03-30 00:00:00.000,06087,3,3,0,14,12,0,32,86
06067,2019-03-30 00:00:00.000,06095,7,8,13,16,31,56,107,273
06067,2019-03-30 00:00:00.000,06097,1,1,2,2,0,0,103,499
06067,2019-03-30 00:00:00.000,06099,6,7,5,15,37,0,85,998
06067,2019-03-30 00:00:00.000,06101,1,1,6,0,0,0,105,5
06067,2019-03-30 00:00:00.000,06113,13,10,16,30,58,45,620,1772
06067,2019-03-30 00:00:00.000,18167,1,1,2,0,0,0,0,36
